tripduration,starttime,stoptime,start_station_id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth_year,gender
1220,49:03.0,09:23.2,3280,Astor Place,40.7192822,-74.07126188,3210,Pershing Field,40.74267714,-74.05178863,41002,Customer,1970,0
295,49:47.1,54:42.9,3273,Manila & 1st,40.72165072,-74.04288411,3272,Jersey & 3rd,40.72333159,-74.04595256,44388,Customer,1970,0
372,51:13.4,57:25.8,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,3192,Liberty Light Rail,40.7112423,-74.0557013,43634,Subscriber,1992,2
354,51:25.9,57:20.8,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,3192,Liberty Light Rail,40.7112423,-74.0557013,44418,Subscriber,1996,1
1327,56:43.2,18:50.3,3192,Liberty Light Rail,40.7112423,-74.0557013,3202,Newport PATH,40.7272235,-74.0337589,42396,Customer,1970,0
784,57:25.2,10:30.1,3199,Newport Pkwy,40.7287448,-74.0321082,3681,Grand St,40.71517768,-74.03768331,42614,Customer,1970,0
794,00:59.4,14:13.6,3195,Sip Ave,40.7308971,-74.06391263,3210,Pershing Field,40.74267714,-74.05178863,33361,Customer,1970,0
1585,01:52.5,28:18.4,3220,5 Corners Library,40.73496102,-74.05950308,3205,JC Medical Center,40.71653978,-74.04963791,46220,Customer,1970,0
130,02:21.2,04:31.6,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.7192517,-74.034234,42300,Customer,1970,0
906,06:10.0,21:16.7,3275,Columbus Drive,40.7183552,-74.03891444,3213,Van Vorst Park,40.71848892,-74.04772663,38392,Customer,1970,0
800,12:22.6,25:42.7,3202,Newport PATH,40.7272235,-74.0337589,3279,Dixon Mills,40.72163014,-74.04996783,38930,Customer,1970,0
986,14:36.8,31:03.7,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,46529,Customer,1970,0
3583,21:03.1,20:46.9,3185,City Hall,40.7177325,-74.043845,3185,City Hall,40.7177325,-74.043845,40440,Customer,1970,0
331,21:50.7,27:22.1,3184,Paulus Hook,40.7141454,-74.0335519,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,45343,Customer,1970,0
252,22:00.4,26:13.1,3269,Brunswick & 6th,40.72601173,-74.05038893,3273,Manila & 1st,40.72165072,-74.04288411,40866,Subscriber,1960,1
584,25:27.4,35:12.4,3185,City Hall,40.7177325,-74.043845,3268,Lafayette Park,40.71346383,-74.06285852,46491,Customer,1992,2
439,25:58.2,33:17.4,3203,Hamilton Park,40.72759597,-74.04424731,3639,Harborside,40.7192517,-74.034234,41431,Customer,1970,0
321,33:15.6,38:37.2,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,41608,Customer,1970,0
180,33:54.5,36:55.3,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.7192517,-74.034234,45959,Customer,1970,0
430,34:10.2,41:20.7,3202,Newport PATH,40.7272235,-74.0337589,3681,Grand St,40.71517768,-74.03768331,40308,Customer,1970,0
312,35:24.3,40:36.4,3187,Warren St,40.7211236,-74.03805095,3199,Newport Pkwy,40.7287448,-74.0321082,44721,Customer,1970,0
1665,42:02.5,09:47.8,3184,Paulus Hook,40.7141454,-74.0335519,3184,Paulus Hook,40.7141454,-74.0335519,44316,Customer,1970,0
602,46:18.0,56:20.4,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3681,Grand St,40.71517768,-74.03768331,30009,Customer,1970,0
443,47:45.4,55:08.8,3202,Newport PATH,40.7272235,-74.0337589,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,34039,Customer,1970,0
326,06:48.7,12:15.4,3192,Liberty Light Rail,40.7112423,-74.0557013,3205,JC Medical Center,40.71653978,-74.04963791,44418,Customer,1970,0
193,07:01.1,10:15.1,3276,Marin Light Rail,40.71458404,-74.04281706,3267,Morris Canal,40.71241882,-74.03852552,41369,Subscriber,1980,1
571,08:54.3,18:26.2,3209,Brunswick St,40.7241765,-74.0506564,3211,Newark Ave,40.72152515,-74.04630454,47198,Customer,1970,0
543,09:34.5,18:38.5,3275,Columbus Drive,40.7183552,-74.03891444,3202,Newport PATH,40.7272235,-74.0337589,42105,Customer,1970,0
535,12:11.1,21:06.8,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3207,Oakland Ave,40.7376037,-74.0524783,40709,Customer,1970,0
5621,16:03.6,49:44.8,3281,Leonard Gordon Park,40.74590997,-74.05727148,3281,Leonard Gordon Park,40.74590997,-74.05727148,42915,Customer,1970,0
477,19:31.5,27:28.8,3483,Montgomery St,40.71942,-74.05099,3275,Columbus Drive,40.7183552,-74.03891444,44283,Customer,1970,0
813,19:48.3,33:21.3,3640,Journal Square,40.73367,-74.0625,3280,Astor Place,40.7192822,-74.07126188,40306,Subscriber,1960,1
1192,20:02.1,39:54.2,3639,Harborside,40.7192517,-74.034234,3639,Harborside,40.7192517,-74.034234,46527,Customer,1970,0
131,21:34.6,23:46.0,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.7192517,-74.034234,45343,Customer,1970,0
333,25:06.4,30:39.7,3194,McGinley Square,40.72533993,-74.06762213,3640,Journal Square,40.73367,-74.0625,43544,Customer,1970,0
283,26:39.4,31:22.9,3281,Leonard Gordon Park,40.74590997,-74.05727148,3220,5 Corners Library,40.73496102,-74.05950308,43824,Customer,1970,0
934,27:02.6,42:37.2,3210,Pershing Field,40.74267714,-74.05178863,3679,Bergen Ave,40.72210379,-74.071455,35358,Customer,1970,0
220,34:37.7,38:17.9,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,45278,Customer,1970,0
1149,37:28.0,56:37.6,3186,Grove St PATH,40.71958612,-74.04311746,3211,Newark Ave,40.72152515,-74.04630454,42331,Customer,1970,0
198,37:40.4,40:59.3,3214,Essex Light Rail,40.7127742,-74.0364857,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,43637,Customer,1970,0
108,38:50.4,40:39.0,3639,Harborside,40.7192517,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,45959,Subscriber,1987,1
690,39:00.6,50:31.1,3184,Paulus Hook,40.7141454,-74.0335519,3268,Lafayette Park,40.71346383,-74.06285852,44916,Customer,1970,0
430,39:14.5,46:24.8,3187,Warren St,40.7211236,-74.03805095,3209,Brunswick St,40.7241765,-74.0506564,42277,Customer,1970,0
552,42:00.8,51:13.1,3220,5 Corners Library,40.73496102,-74.05950308,3193,Lincoln Park,40.7246051,-74.07840595,43824,Customer,1970,0
1247,46:46.3,07:34.2,3210,Pershing Field,40.74267714,-74.05178863,3280,Astor Place,40.7192822,-74.07126188,41002,Customer,1970,0
492,47:24.7,55:37.1,3211,Newark Ave,40.72152515,-74.04630454,3192,Liberty Light Rail,40.7112423,-74.0557013,40464,Customer,1970,0
324,48:27.3,53:52.3,3640,Journal Square,40.73367,-74.0625,3194,McGinley Square,40.72533993,-74.06762213,43544,Customer,1970,0
309,51:36.8,56:46.8,3275,Columbus Drive,40.7183552,-74.03891444,3202,Newport PATH,40.7272235,-74.0337589,45256,Customer,1970,0
640,52:23.3,03:03.4,3207,Oakland Ave,40.7376037,-74.0524783,3207,Oakland Ave,40.7376037,-74.0524783,40709,Customer,1970,0
120,56:27.2,58:27.7,3273,Manila & 1st,40.72165072,-74.04288411,3187,Warren St,40.7211236,-74.03805095,40168,Customer,1970,0
484,59:10.2,07:14.3,3186,Grove St PATH,40.71958612,-74.04311746,3192,Liberty Light Rail,40.7112423,-74.0557013,41608,Customer,1970,0
642,59:26.7,10:08.7,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,28426,Customer,1970,0
671,02:29.7,13:40.9,3209,Brunswick St,40.7241765,-74.0506564,3187,Warren St,40.7211236,-74.03805095,41838,Customer,1970,0
135,03:39.3,05:54.5,3273,Manila & 1st,40.72165072,-74.04288411,3187,Warren St,40.7211236,-74.03805095,27655,Customer,1970,0
166,09:17.8,12:04.1,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,49257,Customer,1970,0
881,09:45.6,24:27.0,3185,City Hall,40.7177325,-74.043845,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,39685,Customer,1970,0
406,10:31.9,17:18.4,3184,Paulus Hook,40.7141454,-74.0335519,3185,City Hall,40.7177325,-74.043845,35155,Customer,1970,0
304,19:41.9,24:46.6,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,45281,Subscriber,1980,1
226,20:21.6,24:08.0,3206,Hilltop,40.7311689,-74.0575736,3209,Brunswick St,40.7241765,-74.0506564,46935,Customer,1970,0
532,25:22.9,34:14.9,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3192,Liberty Light Rail,40.7112423,-74.0557013,43637,Customer,1970,0
341,32:15.8,37:57.2,3185,City Hall,40.7177325,-74.043845,3267,Morris Canal,40.71241882,-74.03852552,44381,Customer,1970,0
352,33:05.7,38:58.6,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,45278,Customer,1970,0
305,34:52.1,39:57.7,3187,Warren St,40.7211236,-74.03805095,3203,Hamilton Park,40.72759597,-74.04424731,40168,Subscriber,1989,1
415,35:33.8,42:28.8,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,43637,Customer,1970,0
143,36:17.0,38:40.1,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,38930,Customer,1970,0
265,37:26.8,41:52.4,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3681,Grand St,40.71517768,-74.03768331,45550,Customer,1970,0
415,40:05.7,47:01.6,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3195,Sip Ave,40.7308971,-74.06391263,31659,Customer,1970,0
300,40:20.7,45:21.3,3185,City Hall,40.7177325,-74.043845,3639,Harborside,40.7192517,-74.034234,39571,Customer,1970,0
434,46:18.5,53:32.7,3280,Astor Place,40.7192822,-74.07126188,3195,Sip Ave,40.7308971,-74.06391263,40306,Customer,1970,0
926,48:07.2,03:33.4,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42153,Customer,1970,0
378,48:24.8,54:43.2,3209,Brunswick St,40.7241765,-74.0506564,3206,Hilltop,40.7311689,-74.0575736,42191,Customer,1970,0
778,50:19.7,03:18.0,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,43634,Subscriber,1996,1
361,51:57.7,57:58.8,3278,Monmouth and 6th,40.72568548,-74.04879034,3211,Newark Ave,40.72152515,-74.04630454,42890,Customer,1970,0
210,55:27.5,58:57.7,3198,Heights Elevator,40.74871595,-74.0404433,3196,Riverview Park,40.7443187,-74.0439909,42470,Subscriber,1991,1
964,56:50.1,12:54.1,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,3209,Brunswick St,40.7241765,-74.0506564,42444,Customer,1970,0
1087,58:26.4,16:33.6,3206,Hilltop,40.7311689,-74.0575736,3213,Van Vorst Park,40.71848892,-74.04772663,42023,Customer,1970,0
378,59:29.5,05:47.7,3199,Newport Pkwy,40.7287448,-74.0321082,3275,Columbus Drive,40.7183552,-74.03891444,28426,Customer,1970,0
305,01:22.7,06:28.6,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,40168,Customer,1970,0
511,04:22.1,12:53.2,3206,Hilltop,40.7311689,-74.0575736,3210,Pershing Field,40.74267714,-74.05178863,42191,Customer,1970,0
277,09:33.9,14:11.0,3209,Brunswick St,40.7241765,-74.0506564,3203,Hamilton Park,40.72759597,-74.04424731,45713,Customer,1970,0
259,10:03.0,14:22.3,3278,Monmouth and 6th,40.72568548,-74.04879034,3203,Hamilton Park,40.72759597,-74.04424731,45255,Customer,1970,0
168,11:13.4,14:02.1,3209,Brunswick St,40.7241765,-74.0506564,3211,Newark Ave,40.72152515,-74.04630454,30021,Customer,1970,0
683,11:38.6,23:02.4,3186,Grove St PATH,40.71958612,-74.04311746,3268,Lafayette Park,40.71346383,-74.06285852,42432,Customer,1970,0
252,13:47.8,18:00.6,3195,Sip Ave,40.7308971,-74.06391263,3206,Hilltop,40.7311689,-74.0575736,31659,Customer,1970,0
1080,14:46.7,32:47.4,3194,McGinley Square,40.72533993,-74.06762213,3199,Newport Pkwy,40.7287448,-74.0321082,43544,Customer,1970,0
330,18:34.0,24:04.8,3186,Grove St PATH,40.71958612,-74.04311746,3214,Essex Light Rail,40.7127742,-74.0364857,44392,Customer,1970,0
195,20:20.9,23:36.6,3211,Newark Ave,40.72152515,-74.04630454,3209,Brunswick St,40.7241765,-74.0506564,31661,Customer,1970,0
326,21:21.8,26:48.6,3679,Bergen Ave,40.72210379,-74.071455,3195,Sip Ave,40.7308971,-74.06391263,35358,Customer,1970,0
1926,30:40.3,02:46.7,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,45713,Customer,1970,0
221,37:48.9,41:30.2,3677,Glenwood Ave,40.72755147,-74.07106072,3195,Sip Ave,40.7308971,-74.06391263,42481,Subscriber,1991,1
373,40:07.0,46:20.2,3195,Sip Ave,40.7308971,-74.06391263,3201,Dey St,40.737711,-74.066921,35358,Customer,1970,0
322,41:31.1,46:53.6,3483,Montgomery St,40.71942,-74.05099,3186,Grove St PATH,40.71958612,-74.04311746,42161,Customer,1970,0
1077,43:16.0,01:13.3,3270,Jersey & 6th St,40.72528911,-74.04557168,3199,Newport Pkwy,40.7287448,-74.0321082,42422,Customer,1970,0
204,43:16.5,46:40.9,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,44911,Customer,1970,0
520,45:13.7,53:54.5,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3272,Jersey & 3rd,40.72333159,-74.04595256,42141,Customer,1970,0
763,45:44.4,58:27.7,3195,Sip Ave,40.7308971,-74.06391263,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,40306,Customer,1970,0
625,45:48.6,56:14.3,3267,Morris Canal,40.71241882,-74.03852552,3187,Warren St,40.7211236,-74.03805095,44209,Customer,1970,0
536,47:29.6,56:26.5,3195,Sip Ave,40.7308971,-74.06391263,3210,Pershing Field,40.74267714,-74.05178863,42481,Customer,1970,0
273,49:52.3,54:25.9,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,44683,Customer,1970,0
198,52:20.2,55:38.9,3201,Dey St,40.737711,-74.066921,3640,Journal Square,40.73367,-74.0625,26913,Customer,1970,0
853,59:28.3,13:41.5,3205,JC Medical Center,40.71653978,-74.04963791,3202,Newport PATH,40.7272235,-74.0337589,43467,Customer,1970,0
182,59:40.1,02:42.1,3272,Jersey & 3rd,40.72333159,-74.04595256,3203,Hamilton Park,40.72759597,-74.04424731,42141,Customer,1970,0
268,01:21.3,05:49.6,3184,Paulus Hook,40.7141454,-74.0335519,3275,Columbus Drive,40.7183552,-74.03891444,44241,Customer,1970,0
2921,02:37.8,51:19.3,3184,Paulus Hook,40.7141454,-74.0335519,3681,Grand St,40.71517768,-74.03768331,42219,Subscriber,1978,1
421,07:44.7,14:46.4,3206,Hilltop,40.7311689,-74.0575736,3640,Journal Square,40.73367,-74.0625,31659,Customer,1970,0
815,08:52.7,22:28.7,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,42105,Customer,1970,0
320,12:06.1,17:26.1,3184,Paulus Hook,40.7141454,-74.0335519,3267,Morris Canal,40.71241882,-74.03852552,39421,Customer,1970,0
298,16:26.2,21:24.5,3186,Grove St PATH,40.71958612,-74.04311746,3278,Monmouth and 6th,40.72568548,-74.04879034,42823,Subscriber,1956,1
1254,16:59.0,37:53.6,3184,Paulus Hook,40.7141454,-74.0335519,3203,Hamilton Park,40.72759597,-74.04424731,42796,Customer,1970,0
291,21:55.8,26:47.8,3209,Brunswick St,40.7241765,-74.0506564,3211,Newark Ave,40.72152515,-74.04630454,45278,Customer,1970,0
377,25:12.5,31:30.5,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3276,Marin Light Rail,40.71458404,-74.04281706,47255,Customer,1970,0
226,26:54.4,30:41.2,3205,JC Medical Center,40.71653978,-74.04963791,3211,Newark Ave,40.72152515,-74.04630454,44403,Customer,1970,0
241,27:54.3,31:55.8,3276,Marin Light Rail,40.71458404,-74.04281706,3273,Manila & 1st,40.72165072,-74.04288411,30143,Customer,1970,0
380,31:31.2,37:51.4,3209,Brunswick St,40.7241765,-74.0506564,3276,Marin Light Rail,40.71458404,-74.04281706,46935,Customer,1991,1
178,31:39.4,34:38.2,3211,Newark Ave,40.72152515,-74.04630454,3209,Brunswick St,40.7241765,-74.0506564,44403,Customer,1970,0
232,33:06.7,36:58.9,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3187,Warren St,40.7211236,-74.03805095,41696,Customer,1970,0
394,36:51.2,43:26.0,3640,Journal Square,40.73367,-74.0625,3281,Leonard Gordon Park,40.74590997,-74.05727148,44165,Customer,1970,0
333,39:51.5,45:24.6,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,38930,Customer,1970,0
758,40:12.0,52:50.3,3186,Grove St PATH,40.71958612,-74.04311746,3225,Baldwin at Montgomery,40.7236589,-74.0641943,40756,Customer,1970,0
1682,44:17.5,12:19.6,3211,Newark Ave,40.72152515,-74.04630454,3211,Newark Ave,40.72152515,-74.04630454,31496,Customer,1970,0
257,50:28.1,54:45.2,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,42823,Customer,1970,0
978,51:03.7,07:22.1,3677,Glenwood Ave,40.72755147,-74.07106072,3203,Hamilton Park,40.72759597,-74.04424731,45499,Customer,1970,0
156,59:45.4,02:22.2,3211,Newark Ave,40.72152515,-74.04630454,3209,Brunswick St,40.7241765,-74.0506564,47198,Customer,1970,0
128,01:24.9,03:33.2,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,42396,Customer,1970,0
276,03:17.9,07:54.0,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,42823,Customer,1970,0
480,06:27.9,14:28.6,3640,Journal Square,40.73367,-74.0625,3207,Oakland Ave,40.7376037,-74.0524783,21488,Customer,1970,0
1917,07:52.3,39:50.2,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,45499,Customer,1970,0
166,12:35.8,15:22.5,3185,City Hall,40.7177325,-74.043845,3205,JC Medical Center,40.71653978,-74.04963791,45726,Subscriber,1983,1
560,13:34.7,22:55.3,3640,Journal Square,40.73367,-74.0625,3225,Baldwin at Montgomery,40.7236589,-74.0641943,40284,Customer,1970,0
195,15:15.5,18:30.8,3187,Warren St,40.7211236,-74.03805095,3272,Jersey & 3rd,40.72333159,-74.04595256,42494,Customer,1970,0
1554,15:20.3,41:14.3,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3198,Heights Elevator,40.74871595,-74.0404433,40756,Customer,1970,0
1255,16:24.6,37:20.4,3640,Journal Square,40.73367,-74.0625,3225,Baldwin at Montgomery,40.7236589,-74.0641943,27577,Customer,1970,0
62,17:25.1,18:27.4,3639,Harborside,40.7192517,-74.034234,3639,Harborside,40.7192517,-74.034234,42117,Customer,1970,0
2409,19:39.4,59:48.7,3639,Harborside,40.7192517,-74.034234,3202,Newport PATH,40.7272235,-74.0337589,42150,Customer,1970,0
308,26:08.5,31:16.7,3272,Jersey & 3rd,40.72333159,-74.04595256,3203,Hamilton Park,40.72759597,-74.04424731,42494,Customer,1970,0
372,27:18.5,33:31.1,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3199,Newport Pkwy,40.7287448,-74.0321082,38470,Customer,1970,0
213,28:05.5,31:39.5,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,32540,Customer,1970,0
260,28:25.6,32:46.5,3639,Harborside,40.7192517,-74.034234,3202,Newport PATH,40.7272235,-74.0337589,45343,Customer,1970,0
471,33:13.7,41:05.5,3184,Paulus Hook,40.7141454,-74.0335519,3272,Jersey & 3rd,40.72333159,-74.04595256,35361,Customer,1970,0
303,38:04.3,43:08.2,3214,Essex Light Rail,40.7127742,-74.0364857,3185,City Hall,40.7177325,-74.043845,44392,Customer,1970,0
148,39:28.4,41:57.1,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.7192517,-74.034234,39329,Customer,1970,0
1261,40:23.4,01:24.9,3203,Hamilton Park,40.72759597,-74.04424731,3677,Glenwood Ave,40.72755147,-74.07106072,45499,Customer,1970,0
312,46:00.3,51:13.1,3184,Paulus Hook,40.7141454,-74.0335519,3275,Columbus Drive,40.7183552,-74.03891444,39342,Subscriber,1983,1
1138,46:08.7,05:07.0,3203,Hamilton Park,40.72759597,-74.04424731,3184,Paulus Hook,40.7141454,-74.0335519,46226,Customer,1970,0
245,50:13.2,54:18.7,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,42371,Customer,1970,0
196,51:24.0,54:40.2,3640,Journal Square,40.73367,-74.0625,3201,Dey St,40.737711,-74.066921,26913,Customer,1970,0
607,53:07.0,03:15.0,3213,Van Vorst Park,40.71848892,-74.04772663,3202,Newport PATH,40.7272235,-74.0337589,42525,Subscriber,1986,1
162,01:58.9,04:41.3,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,46529,Customer,1970,0
132,02:06.5,04:19.0,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,42159,Subscriber,1977,1
969,02:59.0,19:08.9,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,42796,Customer,1970,0
2160,07:46.0,43:46.3,3273,Manila & 1st,40.72165072,-74.04288411,3186,Grove St PATH,40.71958612,-74.04311746,40866,Customer,1970,0
1114,08:28.2,27:02.6,3193,Lincoln Park,40.7246051,-74.07840595,3193,Lincoln Park,40.7246051,-74.07840595,42160,Customer,1970,0
1019,11:02.2,28:02.0,3276,Marin Light Rail,40.71458404,-74.04281706,3678,Fairmount Ave,40.72572614,-74.07195926,47255,Customer,1970,0
345,22:54.0,28:39.9,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,44911,Customer,1970,0
237,29:18.3,33:15.7,3203,Hamilton Park,40.72759597,-74.04424731,3272,Jersey & 3rd,40.72333159,-74.04595256,42494,Customer,1970,0
169,31:28.1,34:18.0,3205,JC Medical Center,40.71653978,-74.04963791,3185,City Hall,40.7177325,-74.043845,32526,Customer,1970,0
359,34:23.9,40:23.6,3186,Grove St PATH,40.71958612,-74.04311746,3278,Monmouth and 6th,40.72568548,-74.04879034,42159,Customer,1970,0
345,34:33.6,40:18.8,3279,Dixon Mills,40.72163014,-74.04996783,3187,Warren St,40.7211236,-74.03805095,43543,Customer,1970,0
252,36:56.7,41:09.6,3186,Grove St PATH,40.71958612,-74.04311746,3205,JC Medical Center,40.71653978,-74.04963791,44505,Customer,1970,0
242,43:02.1,47:04.5,3203,Hamilton Park,40.72759597,-74.04424731,3211,Newark Ave,40.72152515,-74.04630454,43236,Customer,1970,0
342,51:09.9,56:52.4,3199,Newport Pkwy,40.7287448,-74.0321082,3639,Harborside,40.7192517,-74.034234,43544,Customer,1970,0
1345,00:38.5,23:04.1,3184,Paulus Hook,40.7141454,-74.0335519,3199,Newport Pkwy,40.7287448,-74.0321082,42423,Customer,1970,0
1447,02:24.0,26:31.1,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,25971,Customer,1970,0
570,10:12.2,19:42.2,3196,Riverview Park,40.7443187,-74.0439909,3206,Hilltop,40.7311689,-74.0575736,42470,Customer,1970,0
